gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
female,adult,bronze,yellow,bronze,3.6378676145233615,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,2.8415525562191886,2,no,yes,short,spiny,fluted,Ecuador,10,0.0,yes,no,no,LM,1995,Peruvian Vipertooth
female,adult,tan,yellow,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,7.429305137974046,2,no,yes,short,pointed,fluted,Ecuador,9,68.07320796796331,yes,no,no,NN,2014,Peruvian Vipertooth
female,unknown,bronze,yellow,bronze,6.77357250572431,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,10,60.27397056146511,yes,no,no,OH,1996,Peruvian Vipertooth
xis,adult,bronze,green,bronze,4.27716302647935,pointed,curved,yes,smooth,mixed,yes,0.7134709462490897,lithe,0.0,2,no,yes,short,spiny,fluted,Open Ocean,6,61.01046320949048,yes,no,no,U,1999,Peruvian Vipertooth
xis,unknown,copper,amber,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.6982109625442791,lithe,9.124423804630817,2,no,yes,short,spiny,fluted,Brazil,6,0.0,yes,no,no,TR,2011,Peruvian Vipertooth
female,unknown,bronze,amber,bronze,4.823128803847934,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,8,61.81715964803385,yes,no,no,KN,2004,Peruvian Vipertooth
female,unknown,bronze,green,bronze,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,10.990109730490143,2,no,yes,short,spiny,fluted,Brazil,9,57.20761697384683,yes,no,no,SR,1966,Peruvian Vipertooth
xis,elder,gold,amber,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,6,51.49268855573322,yes,no,no,NR,1992,Peruvian Vipertooth
xis,juvenile,brown,green,brown,1.4591708256473641,pointed,curved,yes,smooth,mixed,yes,0.3911808028760835,lithe,3.048426389083889,2,no,yes,short,spiny,fluted,Peru,6,65.16353270955159,yes,no,no,OH,2006,Peruvian Vipertooth
unknown,unknown,bronze,amber,bronze,3.581886618151904,pointed,curved,yes,smooth,mixed,yes,0.5515371765945447,lithe,8.865895699959749,2,no,yes,short,spiny,fluted,Open Ocean,9,60.69037342105712,yes,no,no,WX,1989,Peruvian Vipertooth
female,juvenile,gold,yellow,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.5158928021968322,lithe,0.0,2,no,yes,short,spiny,fluted,Brazil,10,64.45181285994478,yes,no,no,U,2018,Peruvian Vipertooth
female,adult,bronze,yellow,bronze,3.5822040795238523,pointed,curved,yes,smooth,mixed,yes,0.4873717099002023,lithe,8.572637517061828,2,no,yes,short,pointed,fluted,Brazil,10,63.18515437111715,yes,no,no,TX,1996,Peruvian Vipertooth
xis,unknown,gold,yellow,gold,5.895070660423298,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,12.917128405375182,2,no,yes,short,spiny,fluted,Sudan,7,55.053442613442655,yes,no,no,NK,2004,Peruvian Vipertooth
xis,adult,tan,yellow,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Open Ocean,6,57.78544007595983,yes,no,no,BR,1995,Peruvian Vipertooth
male,adult,red,yellow,red,2.088865982907571,pointed,curved,yes,smooth,mixed,yes,0.22429961764079384,lithe,4.2591212446919355,2,no,yes,short,spiny,fluted,Open Ocean,7,56.54125416043319,yes,no,no,SR,1978,Peruvian Vipertooth
unknown,unknown,gold,green,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,6,0.0,yes,no,no,CT,1957,Peruvian Vipertooth
male,adult,copper,green,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.23411745023259736,lithe,4.236577669342303,2,no,yes,short,pointed,fluted,Peru,7,62.64612586381705,yes,no,no,CT,1975,Peruvian Vipertooth
male,adult,gold,yellow,gold,3.134098304556747,pointed,curved,yes,smooth,mixed,yes,0.45358803916207974,lithe,8.2095164054944,2,no,yes,short,spiny,fluted,Open Ocean,8,64.16975957052526,yes,no,no,U,1968,Peruvian Vipertooth
xis,juvenile,brown,yellow,brown,1.2871808712769697,pointed,curved,yes,smooth,mixed,yes,0.37201781296379455,lithe,2.836567249072524,2,no,yes,short,pointed,fluted,Kenya,7,71.20402059325889,yes,no,no,TR,1980,Peruvian Vipertooth
male,adult,brown,amber,brown,6.3702389920113145,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,15.395138955309804,2,no,yes,short,pointed,fluted,Open Ocean,8,54.80026377460784,yes,no,no,BR,1966,Peruvian Vipertooth
female,adult,tan,yellow,tan,2.6041615672113654,pointed,curved,yes,smooth,mixed,yes,0.5535253504872716,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,9,60.530342647106735,yes,no,no,KN,2023,Peruvian Vipertooth
xis,juvenile,gold,green,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.5863682603264686,lithe,4.566557106995874,2,no,yes,short,pointed,fluted,Peru,7,69.23794604874634,yes,no,no,VM,1982,Peruvian Vipertooth
xis,adult,copper,green,copper,4.485318553531293,pointed,curved,yes,smooth,mixed,yes,0.49552642661048146,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,7,0.0,yes,no,no,WX,1964,Peruvian Vipertooth
female,adult,copper,amber,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.5533804637577209,lithe,6.955351957102277,2,no,yes,short,pointed,fluted,Open Ocean,8,63.13932482574933,yes,no,no,LM,2012,Peruvian Vipertooth
female,adult,tan,amber,tan,3.33278063371444,pointed,curved,yes,smooth,mixed,yes,0.540837334353704,lithe,2.8196192984774804,2,no,yes,short,pointed,fluted,Ecuador,9,0.0,yes,no,no,SX,2007,Peruvian Vipertooth
male,adult,copper,yellow,copper,2.809774015918005,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,5.6852325036493765,2,no,yes,short,pointed,fluted,Ecuador,8,62.4505343484922,yes,no,no,FF,2016,Peruvian Vipertooth
unknown,juvenile,gold,amber,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.4132902117241118,lithe,3.2293499642865147,2,no,yes,short,spiny,fluted,Peru,8,60.26759611493001,yes,no,no,FF,1987,Peruvian Vipertooth
unknown,adult,copper,green,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.42290442982357973,lithe,5.196797566478182,2,no,yes,short,spiny,fluted,Open Ocean,6,61.760804824993976,yes,no,no,NN,1984,Peruvian Vipertooth
female,juvenile,copper,amber,copper,2.0318458089729927,pointed,curved,yes,smooth,mixed,yes,0.5925273325199799,lithe,4.744596982782637,2,no,yes,short,pointed,fluted,Open Ocean,8,62.05503151268794,yes,no,no,WX,1976,Peruvian Vipertooth
female,adult,tan,yellow,tan,4.0220303098989785,pointed,curved,yes,smooth,mixed,yes,0.6750932944566514,lithe,9.174135252896626,2,no,yes,short,spiny,fluted,Peru,8,60.946937263615254,yes,no,no,DR,1989,Peruvian Vipertooth
female,adult,gold,amber,gold,2.5913749628429654,pointed,curved,yes,smooth,mixed,yes,0.2944027135419425,lithe,0.0,2,no,yes,short,pointed,fluted,Peru,8,56.698764143587645,yes,no,no,SR,2018,Peruvian Vipertooth
female,adult,gold,amber,gold,2.598643565614542,pointed,curved,yes,smooth,mixed,yes,0.36970796292518177,lithe,6.458740967040838,2,no,yes,short,spiny,fluted,Peru,9,0.0,yes,no,no,FF,1996,Peruvian Vipertooth
female,adult,tan,yellow,tan,3.825942706670293,pointed,curved,yes,smooth,mixed,yes,0.500526986167345,lithe,8.591879191356794,2,no,yes,short,spiny,fluted,Egypt,10,60.230779363418456,yes,no,no,KN,1976,Peruvian Vipertooth
female,adult,gold,yellow,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,10.76095970498367,2,no,yes,short,pointed,fluted,Kenya,9,61.53744378400033,yes,no,no,SR,2000,Peruvian Vipertooth
xis,juvenile,brown,yellow,brown,1.6487575256651896,pointed,curved,yes,smooth,mixed,yes,0.48180817474911214,lithe,3.494503232792852,2,no,yes,short,pointed,fluted,Brazil,6,66.10496107294935,yes,no,no,NR,1955,Peruvian Vipertooth
xis,adult,red,amber,red,3.3718650210576357,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,8.19971403368806,2,no,yes,short,spiny,fluted,Open Ocean,6,62.36626116274362,yes,yes,no,FF,1987,Peruvian Vipertooth
unknown,adult,brown,yellow,brown,0.0,pointed,curved,yes,smooth,mixed,yes,0.484001003738717,lithe,0.0,2,no,yes,short,pointed,fluted,Peru,9,56.31050632349263,yes,no,no,KN,2014,Peruvian Vipertooth
male,adult,tan,amber,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.5414212682133493,lithe,0.0,2,no,yes,short,pointed,fluted,Peru,8,60.7079019532894,yes,no,no,OH,2011,Peruvian Vipertooth
female,elder,bronze,yellow,bronze,6.971199342844084,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,8,51.97136997752736,yes,no,no,OH,1980,Peruvian Vipertooth
xis,elder,tan,amber,tan,5.218319536442836,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,12.35494384926609,2,no,yes,short,spiny,fluted,Open Ocean,7,0.0,yes,no,no,OK,2013,Peruvian Vipertooth
female,unknown,copper,yellow,copper,4.795719872018685,pointed,curved,yes,smooth,mixed,yes,0.9920064853310229,lithe,0.0,2,no,yes,short,spiny,fluted,Ecuador,8,60.48553876983232,yes,no,no,NK,2017,Peruvian Vipertooth
xis,adult,tan,yellow,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.43301738850407145,lithe,7.581848330605233,2,no,yes,short,pointed,fluted,Ecuador,6,65.46233696792544,yes,no,no,VM,2010,Peruvian Vipertooth
female,adult,copper,green,copper,3.335070594514362,pointed,curved,yes,smooth,mixed,yes,0.6284243980839289,lithe,6.909228338235223,2,no,yes,short,pointed,fluted,Peru,8,60.761590115050375,yes,no,no,U,1966,Peruvian Vipertooth
male,elder,brown,amber,brown,5.078768494267433,pointed,curved,yes,smooth,mixed,yes,0.6240621455902324,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,6,59.47918884874459,yes,no,no,U,1981,Peruvian Vipertooth
xis,unknown,gold,yellow,gold,6.387200581002209,pointed,curved,yes,smooth,mixed,yes,0.8406910379145871,lithe,14.170180091184806,2,no,yes,short,spiny,fluted,Brazil,7,50.8206503929557,yes,yes,no,CT,1961,Peruvian Vipertooth
female,unknown,bronze,amber,bronze,0.0,pointed,curved,yes,smooth,mixed,yes,0.6700563100866279,lithe,0.0,2,no,yes,short,pointed,fluted,Peru,10,60.999972839588615,yes,no,no,FF,1970,Peruvian Vipertooth
female,unknown,pink,red,pink,6.923167085904167,pointed,curved,yes,smooth,mixed,yes,0.6799940601508028,lithe,0.0,2,no,yes,short,spiny,fluted,Open Ocean,10,52.64195873529604,yes,no,no,TX,1955,Peruvian Vipertooth
unknown,unknown,bronze,yellow,bronze,2.4532151574365577,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Egypt,7,63.82494595339149,yes,no,no,KN,1984,Peruvian Vipertooth
female,unknown,copper,green,copper,6.7680664334449565,pointed,curved,yes,smooth,mixed,yes,0.9860626133058041,lithe,14.102056310546333,2,no,yes,short,pointed,fluted,Ecuador,8,0.0,yes,no,no,LM,1974,Peruvian Vipertooth
xis,unknown,bronze,yellow,bronze,6.050617418286127,pointed,curved,yes,smooth,mixed,yes,0.7409297656969237,lithe,0.0,2,no,yes,short,pointed,fluted,Kenya,7,54.33075039921246,yes,no,no,OH,2013,Peruvian Vipertooth
male,adult,copper,yellow,copper,3.186617378479143,pointed,curved,yes,smooth,mixed,yes,0.5555712140255809,lithe,0.0,2,no,yes,short,spiny,fluted,Brazil,7,55.72527107497548,yes,yes,no,TR,2005,Peruvian Vipertooth
xis,adult,tan,green,tan,2.520009179157645,pointed,curved,yes,smooth,mixed,yes,0.35793642392023334,lithe,0.0,2,no,yes,short,spiny,fluted,Ecuador,7,66.39307968471775,yes,no,no,WX,1982,Peruvian Vipertooth
xis,adult,gold,green,gold,3.647828804852211,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Brazil,5,62.55056592740085,yes,no,no,TX,2019,Peruvian Vipertooth
female,unknown,copper,yellow,copper,7.330572359730416,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,8,62.681938155727785,yes,no,no,DR,2008,Peruvian Vipertooth
female,juvenile,gold,green,gold,1.6035527928249271,pointed,curved,yes,smooth,mixed,yes,0.37805550152760814,lithe,3.1683392251701386,2,no,yes,short,spiny,fluted,Ecuador,9,70.32856111531828,yes,no,no,KN,2011,Peruvian Vipertooth
male,adult,red,green,red,0.0,pointed,curved,yes,smooth,mixed,yes,0.5113333522519242,lithe,8.346400462197805,2,no,yes,short,spiny,fluted,Peru,7,59.39000434337966,yes,no,no,CT,1957,Peruvian Vipertooth
male,unknown,tan,yellow,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.5343966093914669,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,6,54.13278647218065,yes,no,no,KN,1977,Peruvian Vipertooth
xis,unknown,gold,yellow,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,13.833324368441989,2,no,yes,short,spiny,fluted,Ecuador,7,54.14025808392351,yes,no,no,U,2006,Peruvian Vipertooth
female,juvenile,copper,yellow,copper,1.8733124922895386,pointed,curved,yes,smooth,mixed,yes,0.5295761894054597,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,9,71.42636506692467,yes,no,no,NK,2019,Peruvian Vipertooth
xis,elder,bronze,yellow,bronze,4.785043401330145,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,11.617385113891215,2,no,yes,short,spiny,fluted,Egypt,6,53.27401104773907,yes,no,no,SR,2019,Peruvian Vipertooth
unknown,juvenile,gold,green,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.4083190200854717,lithe,2.979834038172755,2,no,yes,short,spiny,fluted,Kenya,8,67.95098442061618,yes,no,no,TR,2015,Peruvian Vipertooth
female,adult,tan,yellow,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.3813083471332061,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,8,59.48540529553912,yes,no,no,CT,1964,Peruvian Vipertooth
male,unknown,copper,amber,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.5326358251409234,lithe,9.89540650532426,2,no,yes,short,pointed,fluted,Peru,8,0.0,yes,no,no,DR,1986,Peruvian Vipertooth
female,juvenile,gold,amber,gold,1.4108060448424158,pointed,curved,yes,smooth,mixed,yes,0.3715079719457919,lithe,3.070023388979167,2,no,yes,short,spiny,fluted,Brazil,10,70.72924530321042,yes,no,no,NR,1960,Peruvian Vipertooth
male,adult,brown,amber,brown,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,7,0.0,yes,no,no,OK,1957,Peruvian Vipertooth
unknown,adult,brown,green,brown,4.154503463947034,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Brazil,9,0.0,yes,no,no,NR,1963,Peruvian Vipertooth
female,unknown,tan,amber,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,8,58.60371119739238,yes,no,no,CT,1977,Peruvian Vipertooth
female,juvenile,bronze,yellow,bronze,0.0,pointed,curved,yes,smooth,mixed,yes,0.5886182732302954,lithe,4.600658597479386,2,no,yes,short,pointed,fluted,Ecuador,8,66.75677522152786,yes,no,no,FF,2008,Peruvian Vipertooth
female,adult,brown,yellow,brown,4.507209779274784,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,10.168556758812556,2,no,yes,short,spiny,fluted,Ecuador,10,58.94254874332569,yes,no,no,FF,1984,Peruvian Vipertooth
xis,adult,tan,amber,tan,3.662730643309301,pointed,curved,yes,smooth,mixed,yes,0.5374004961188998,lithe,0.0,2,no,yes,short,spiny,fluted,Ecuador,6,0.0,yes,yes,no,NK,1967,Peruvian Vipertooth
xis,unknown,brown,green,brown,4.486729737306243,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,9.783418205978546,2,no,yes,short,pointed,fluted,Peru,6,0.0,yes,no,no,U,2009,Peruvian Vipertooth
female,adult,copper,amber,copper,3.943091976215714,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,10,59.52507985692879,yes,no,no,U,2021,Peruvian Vipertooth
xis,adult,pink,red,pink,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Open Ocean,7,57.25827635302489,yes,no,no,SR,1991,Peruvian Vipertooth
xis,unknown,bronze,yellow,bronze,0.0,pointed,curved,yes,smooth,mixed,yes,0.5384534466958496,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,5,0.0,yes,no,no,LM,2012,Peruvian Vipertooth
xis,adult,bronze,green,bronze,2.775164308996464,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,6.857614747128615,2,no,yes,short,spiny,fluted,Open Ocean,5,60.677063832381975,yes,no,no,SX,1958,Peruvian Vipertooth
xis,adult,copper,green,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.5410822864596252,lithe,2.7475266363466977,2,no,yes,short,pointed,fluted,Peru,7,0.0,yes,no,no,OK,1973,Peruvian Vipertooth
unknown,adult,brown,amber,brown,4.5184101851311445,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,8,0.0,yes,no,no,CT,1989,Peruvian Vipertooth
unknown,unknown,gold,amber,gold,4.481387211073776,pointed,curved,yes,smooth,mixed,yes,0.8290088558454834,lithe,10.72495980157716,2,no,yes,short,pointed,fluted,Ethiopia,7,55.69444416538484,yes,no,no,FF,2014,Peruvian Vipertooth
female,juvenile,tan,green,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.3667343940492932,lithe,2.809725042398595,2,no,yes,short,pointed,fluted,Peru,9,66.44052068413963,yes,no,no,SX,1998,Peruvian Vipertooth
female,elder,tan,green,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.6937008261380848,lithe,13.487399496668333,2,no,yes,short,pointed,fluted,Brazil,8,61.12021566847497,yes,no,no,VM,1983,Peruvian Vipertooth
unknown,unknown,red,amber,red,5.1552220817870245,pointed,curved,yes,smooth,mixed,yes,0.496635569392994,lithe,10.127703852749418,2,no,yes,short,pointed,fluted,Open Ocean,8,55.58144059436267,yes,no,no,KN,1986,Peruvian Vipertooth
xis,adult,tan,yellow,tan,3.2639022752473474,pointed,curved,yes,smooth,mixed,yes,0.40661019103615254,lithe,7.077463425914817,2,no,yes,short,spiny,fluted,Open Ocean,6,0.0,yes,no,no,WX,1976,Peruvian Vipertooth
xis,adult,brown,green,brown,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,9.098244172700447,2,no,yes,short,spiny,fluted,Brazil,6,66.85297564999313,yes,no,no,LM,2001,Peruvian Vipertooth
female,elder,gold,green,gold,5.441894483972191,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,11.426072741786806,2,no,yes,short,pointed,fluted,Brazil,8,52.29792906966711,yes,no,no,TR,1997,Peruvian Vipertooth
female,elder,gold,amber,gold,6.204921725050944,pointed,curved,yes,smooth,mixed,yes,0.9011313341952304,lithe,13.788505294057407,2,no,yes,short,spiny,fluted,Open Ocean,10,0.0,yes,no,no,TX,1964,Peruvian Vipertooth
female,adult,gold,amber,gold,2.867615045442946,pointed,curved,yes,smooth,mixed,yes,0.5029120915245574,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,10,0.0,yes,no,no,LM,1959,Peruvian Vipertooth
female,juvenile,brown,amber,brown,1.9897103113462233,pointed,curved,yes,smooth,mixed,yes,0.5505005129800401,lithe,4.351349337431636,2,no,yes,short,spiny,fluted,Ecuador,10,0.0,yes,no,no,U,1991,Peruvian Vipertooth
unknown,adult,brown,amber,brown,0.0,pointed,curved,yes,smooth,mixed,yes,0.45068428879755507,lithe,4.5739459760438255,2,no,yes,short,spiny,fluted,Peru,6,65.98625810990397,yes,no,no,SR,2004,Peruvian Vipertooth
female,adult,copper,yellow,copper,3.4106603068023094,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,3.1874850912896777,2,no,yes,short,spiny,fluted,Brazil,8,0.0,yes,no,no,WX,1970,Peruvian Vipertooth
unknown,unknown,copper,yellow,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.5980638249690674,lithe,7.290049215068666,2,no,yes,short,pointed,fluted,Peru,7,64.6189250382861,yes,no,no,NN,1965,Peruvian Vipertooth
male,adult,tan,amber,tan,2.058770760365154,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,7,63.483701269297455,yes,no,no,VM,1960,Peruvian Vipertooth
male,adult,bronze,amber,bronze,3.6198023740082195,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,7,0.0,yes,no,no,CT,1979,Peruvian Vipertooth
female,unknown,gold,yellow,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,13.760171474191731,2,no,yes,short,pointed,fluted,Open Ocean,8,0.0,yes,no,no,U,1991,Peruvian Vipertooth
female,juvenile,tan,green,tan,1.9297971808827432,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,1.927892409322394,2,no,yes,short,pointed,fluted,Brazil,10,65.99748961889925,yes,no,no,CT,1997,Peruvian Vipertooth
male,adult,copper,yellow,copper,0.0,pointed,curved,yes,smooth,mixed,yes,0.9923140211466589,lithe,0.0,2,no,yes,short,spiny,fluted,Ecuador,8,64.91005076803334,yes,no,no,NK,1999,Peruvian Vipertooth
unknown,adult,gold,amber,gold,1.876485239373374,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,spiny,fluted,Peru,9,0.0,yes,no,no,KN,2017,Peruvian Vipertooth
xis,juvenile,pink,red,pink,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,0.0,2,no,yes,short,pointed,fluted,Ecuador,6,0.0,yes,no,no,SR,2019,Peruvian Vipertooth
female,adult,copper,amber,copper,3.6961873500037896,pointed,curved,yes,smooth,mixed,yes,0.7980697227436292,lithe,0.0,2,no,yes,short,spiny,fluted,Ecuador,8,57.08252580617881,yes,no,no,U,1973,Peruvian Vipertooth
female,adult,tan,amber,tan,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,8.46689067718618,2,no,yes,short,pointed,fluted,Open Ocean,8,67.79117192973233,yes,no,no,OH,1991,Peruvian Vipertooth
male,adult,gold,yellow,gold,0.0,pointed,curved,yes,smooth,mixed,yes,0.0,lithe,4.115524536438158,2,no,yes,short,pointed,fluted,Ecuador,7,64.67790863554185,yes,no,no,TR,2002,Peruvian Vipertooth
female,juvenile,tan,amber,tan,1.3667449325245453,pointed,curved,yes,smooth,mixed,yes,0.40176454932385675,lithe,2.925443505504087,2,no,yes,short,spiny,fluted,Peru,10,69.70736347500568,yes,yes,no,CT,1960,Peruvian Vipertooth
female,adult,bronze,yellow,bronze,2.830557477310034,pointed,curved,yes,smooth,mixed,yes,0.5983576615953876,lithe,6.725566370236874,2,no,yes,short,pointed,fluted,Peru,9,0.0,yes,yes,no,LM,1982,Peruvian Vipertooth
unknown,adult,bronze,green,bronze,2.7060775766965444,pointed,curved,yes,smooth,mixed,yes,0.34941076257758763,lithe,0.0,2,no,yes,short,pointed,fluted,Open Ocean,8,59.81495665642741,yes,no,no,KN,2007,Peruvian Vipertooth
female,unknown,copper,amber,copper,6.094998470546479,pointed,curved,yes,smooth,mixed,yes,0.6586900022062682,lithe,14.395235294934464,2,no,yes,short,pointed,fluted,Ecuador,9,0.0,yes,no,no,NR,1996,Peruvian Vipertooth
female,juvenile,bronze,yellow,bronze,0.0,pointed,curved,yes,smooth,mixed,yes,0.4137484542859854,lithe,3.353876271044775,2,no,yes,short,pointed,fluted,Peru,9,64.43531039731903,yes,no,no,OH,1999,Peruvian Vipertooth
female,juvenile,red,yellow,red,1.633500162789156,pointed,curved,yes,smooth,mixed,yes,0.4702982207625498,lithe,3.4926627909126173,2,no,yes,short,pointed,fluted,Open Ocean,9,0.0,yes,no,no,NK,2000,Peruvian Vipertooth
